id_number,long_name,tank_number,treatment,inflow_table,date_time,date,time,fdom,fdom_conc,fdom_alt_name,fdom_cat,fdom_conc_norm,inflow
MOBEAST085,MOBEAST_T11_C_2024-06-04_1200,T11,Control,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,lignin,0.053281857942126,lignin,Other,0.0337403430310641,0.0195415149110619
MOBEAST086,MOBEAST_T12_R_2024-06-04_1200,T12,CCA,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_a,0.0078708911709841,UV-Humic,Humic,0.00245648539989363,0.00541440577109047
MOBEAST086,MOBEAST_T12_R_2024-06-04_1200,T12,CCA,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_b,0.0538570301595406,Tyrosine,Proteinaceous,0.0068409412577402,0.0470160889018004
MOBEAST086,MOBEAST_T12_R_2024-06-04_1200,T12,CCA,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_c,0.0045765076939735,Visible-Humic,Humic,0.0016207022617236197,0.00295580543224988
MOBEAST086,MOBEAST_T12_R_2024-06-04_1200,T12,CCA,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_m,0.00983079155953843,Marine Humic,Humic,0.0032737508281385297,0.0065570407313999
MOBEAST086,MOBEAST_T12_R_2024-06-04_1200,T12,CCA,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_t,0.0403226548719128,Tryptophan,Proteinaceous,0.006391334694727899,0.0339313201771849
MOBEAST086,MOBEAST_T12_R_2024-06-04_1200,T12,CCA,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,m_to_c,0.465527894295866,m_to_c,Humic,0.014744445888213997,0.450783448407652
MOBEAST086,MOBEAST_T12_R_2024-06-04_1200,T12,CCA,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,bix,0.74398051483529,bix,Humic,0.21946603216136507,0.524514482673925
MOBEAST086,MOBEAST_T12_R_2024-06-04_1200,T12,CCA,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,hix,0.406597372805543,hix,Humic,0.0022698099552739825,0.404327562850269
MOBEAST086,MOBEAST_T12_R_2024-06-04_1200,T12,CCA,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,fpeak,0,Phenylalanine,Proteinaceous,-0.054336407983549,0.054336407983549
MOBEAST086,MOBEAST_T12_R_2024-06-04_1200,T12,CCA,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,fi,2.25562419736427,Fluvic Acid,Humic,0.6780603643243,1.57756383303997
MOBEAST086,MOBEAST_T12_R_2024-06-04_1200,T12,CCA,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,lignin,0.0383873738387517,lignin,Other,0.018845858927689804,0.0195415149110619
MOBEAST087,MOBEAST_T13_A_2024-06-04_1200,T13,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_a,0.00955704911720459,UV-Humic,Humic,0.00414264334611412,0.00541440577109047
MOBEAST087,MOBEAST_T13_A_2024-06-04_1200,T13,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_b,0.0610912285375199,Tyrosine,Proteinaceous,0.014075139635719498,0.0470160889018004
MOBEAST087,MOBEAST_T13_A_2024-06-04_1200,T13,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_c,0.00899779578668556,Visible-Humic,Humic,0.006041990354435679,0.00295580543224988
MOBEAST087,MOBEAST_T13_A_2024-06-04_1200,T13,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_m,0.0111336194608437,Marine Humic,Humic,0.004576578729443801,0.0065570407313999
MOBEAST087,MOBEAST_T13_A_2024-06-04_1200,T13,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_t,0.069156527791186,Tryptophan,Proteinaceous,0.0352252076140011,0.0339313201771849
MOBEAST087,MOBEAST_T13_A_2024-06-04_1200,T13,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,m_to_c,0.808164480412709,m_to_c,Humic,0.35738103200505705,0.450783448407652
MOBEAST087,MOBEAST_T13_A_2024-06-04_1200,T13,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,bix,1.10123032548372,bix,Humic,0.5767158428097949,0.524514482673925
MOBEAST087,MOBEAST_T13_A_2024-06-04_1200,T13,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,hix,0.385792654719003,hix,Humic,-0.018534908131266015,0.404327562850269
MOBEAST087,MOBEAST_T13_A_2024-06-04_1200,T13,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,fpeak,0.018443120170852,Phenylalanine,Proteinaceous,-0.035893287812697,0.054336407983549
MOBEAST087,MOBEAST_T13_A_2024-06-04_1200,T13,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,fi,1.48493841513999,Fluvic Acid,Humic,-0.09262541789997991,1.57756383303997
MOBEAST087,MOBEAST_T13_A_2024-06-04_1200,T13,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,lignin,0.0805166565146859,lignin,Other,0.060975141603623995,0.0195415149110619
MOBEAST088,MOBEAST_T14_A_2024-06-04_1200,T14,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_a,0.00429588238541354,UV-Humic,Humic,-0.0011185233856769302,0.00541440577109047
MOBEAST088,MOBEAST_T14_A_2024-06-04_1200,T14,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_b,0.0494947886924084,Tyrosine,Proteinaceous,0.0024786997906079966,0.0470160889018004
MOBEAST088,MOBEAST_T14_A_2024-06-04_1200,T14,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_c,0.0037658370758875,Visible-Humic,Humic,8.100316436376199e-4,0.00295580543224988
MOBEAST088,MOBEAST_T14_A_2024-06-04_1200,T14,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_m,0.00562255760503925,Marine Humic,Humic,-9.344831263606501e-4,0.0065570407313999
MOBEAST088,MOBEAST_T14_A_2024-06-04_1200,T14,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_t,0.0935349280361655,Tryptophan,Proteinaceous,0.059603607858980605,0.0339313201771849
MOBEAST088,MOBEAST_T14_A_2024-06-04_1200,T14,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,m_to_c,0.669772964622426,m_to_c,Humic,0.21898951621477397,0.450783448407652
MOBEAST088,MOBEAST_T14_A_2024-06-04_1200,T14,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,bix,1.31338651957468,bix,Humic,0.7888720369007549,0.524514482673925
MOBEAST088,MOBEAST_T14_A_2024-06-04_1200,T14,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,hix,0.214647686807012,hix,Humic,-0.189679876043257,0.404327562850269
MOBEAST088,MOBEAST_T14_A_2024-06-04_1200,T14,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,fpeak,0.0358557864633185,Phenylalanine,Proteinaceous,-0.0184806215202305,0.054336407983549
MOBEAST088,MOBEAST_T14_A_2024-06-04_1200,T14,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,fi,1.76405442432952,Fluvic Acid,Humic,0.18649059128955003,1.57756383303997
MOBEAST088,MOBEAST_T14_A_2024-06-04_1200,T14,Algae,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,lignin,0.0331045488125822,lignin,Other,0.013563033901520301,0.0195415149110619
MOBEAST089,MOBEAST_T15_C_2024-06-04_1200,T15,Control,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_a,0.00626631334207222,UV-Humic,Humic,8.519075709817504e-4,0.00541440577109047
MOBEAST089,MOBEAST_T15_C_2024-06-04_1200,T15,Control,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_b,0.0482970220961402,Tyrosine,Proteinaceous,0.0012809331943397992,0.0470160889018004
MOBEAST089,MOBEAST_T15_C_2024-06-04_1200,T15,Control,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_c,0.00378813497415892,Visible-Humic,Humic,8.323295419090399e-4,0.00295580543224988
MOBEAST089,MOBEAST_T15_C_2024-06-04_1200,T15,Control,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_m,0.0082740400130267,Marine Humic,Humic,0.0017169992816267994,0.0065570407313999
MOBEAST089,MOBEAST_T15_C_2024-06-04_1200,T15,Control,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_t,0.0860083990868462,Tryptophan,Proteinaceous,0.0520770789096613,0.0339313201771849
MOBEAST089,MOBEAST_T15_C_2024-06-04_1200,T15,Control,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,m_to_c,0.457833775059688,m_to_c,Humic,0.007050326652035976,0.450783448407652
MOBEAST089,MOBEAST_T15_C_2024-06-04_1200,T15,Control,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,bix,1.04980905634363,bix,Humic,0.525294573669705,0.524514482673925
MOBEAST089,MOBEAST_T15_C_2024-06-04_1200,T15,Control,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,hix,0.257421121830318,hix,Humic,-0.14690644101995098,0.404327562850269
MOBEAST089,MOBEAST_T15_C_2024-06-04_1200,T15,Control,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,fpeak,0.0334030252159211,Phenylalanine,Proteinaceous,-0.0209333827676279,0.054336407983549
MOBEAST089,MOBEAST_T15_C_2024-06-04_1200,T15,Control,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,fi,1.98722911062346,Fluvic Acid,Humic,0.40966527758349014,1.57756383303997
MOBEAST089,MOBEAST_T15_C_2024-06-04_1200,T15,Control,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,lignin,0.0097109307257409409,lignin,Other,-0.009830584185320958,0.0195415149110619
MOBEAST090,MOBEAST_T16_K_2024-06-04_1200,T16,Coral,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_a,0.00533843137173283,UV-Humic,Humic,-7.59743993576402e-5,0.00541440577109047
MOBEAST090,MOBEAST_T16_K_2024-06-04_1200,T16,Coral,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_b,0.0667687108352107,Tyrosine,Proteinaceous,0.0197526219334103,0.0470160889018004
MOBEAST090,MOBEAST_T16_K_2024-06-04_1200,T16,Coral,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_c,0.00465094550045935,Visible-Humic,Humic,0.0016951400682094701,0.00295580543224988
MOBEAST090,MOBEAST_T16_K_2024-06-04_1200,T16,Coral,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_m,0.0075093003330056,Marine Humic,Humic,9.522596016056997e-4,0.0065570407313999
MOBEAST090,MOBEAST_T16_K_2024-06-04_1200,T16,Coral,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,coble_t,0.0767072666367021,Tryptophan,Proteinaceous,0.042775946459517204,0.0339313201771849
MOBEAST090,MOBEAST_T16_K_2024-06-04_1200,T16,Coral,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,m_to_c,0.619358035264227,m_to_c,Humic,0.16857458685657495,0.450783448407652
MOBEAST090,MOBEAST_T16_K_2024-06-04_1200,T16,Coral,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,bix,0.922567356839178,bix,Humic,0.39805287416525303,0.524514482673925
MOBEAST090,MOBEAST_T16_K_2024-06-04_1200,T16,Coral,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,hix,0.254197866309981,hix,Humic,-0.15012969654028802,0.404327562850269
MOBEAST090,MOBEAST_T16_K_2024-06-04_1200,T16,Coral,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,fpeak,0.0083422821163926,Phenylalanine,Proteinaceous,-0.0459941258671564,0.054336407983549
MOBEAST090,MOBEAST_T16_K_2024-06-04_1200,T16,Coral,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,fi,1.58759964318302,Fluvic Acid,Humic,0.010035810143049995,1.57756383303997
MOBEAST090,MOBEAST_T16_K_2024-06-04_1200,T16,Coral,Table 1,2024-06-04 12:00:00,2024-06-04,12:00:00,lignin,0.0538190525236994,lignin,Other,0.03427753761263751,0.0195415149110619
MOBEAST091,MOBEAST_F1_Inflow_2024-06-06_1200,F1,Inflow,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_a,0.00818055285548102,UV-Humic,Humic,0,0.00818055285548102
MOBEAST091,MOBEAST_F1_Inflow_2024-06-06_1200,F1,Inflow,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_b,0.057611799342931,Tyrosine,Proteinaceous,0,0.057611799342931
MOBEAST091,MOBEAST_F1_Inflow_2024-06-06_1200,F1,Inflow,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_c,0.00401188765864439,Visible-Humic,Humic,0,0.00401188765864439
MOBEAST091,MOBEAST_F1_Inflow_2024-06-06_1200,F1,Inflow,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_m,0.00990659061755994,Marine Humic,Humic,0,0.00990659061755994
MOBEAST091,MOBEAST_F1_Inflow_2024-06-06_1200,F1,Inflow,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_t,0.0241636037076997,Tryptophan,Proteinaceous,0,0.0241636037076997
MOBEAST091,MOBEAST_F1_Inflow_2024-06-06_1200,F1,Inflow,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,m_to_c,0.404971580387415,m_to_c,Humic,0,0.404971580387415
MOBEAST091,MOBEAST_F1_Inflow_2024-06-06_1200,F1,Inflow,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,bix,0.363509349230466,bix,Humic,0,0.363509349230466
MOBEAST091,MOBEAST_F1_Inflow_2024-06-06_1200,F1,Inflow,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,hix,0.539176158144318,hix,Humic,0,0.539176158144318
MOBEAST091,MOBEAST_F1_Inflow_2024-06-06_1200,F1,Inflow,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,fpeak,0,Phenylalanine,Proteinaceous,0,0
MOBEAST091,MOBEAST_F1_Inflow_2024-06-06_1200,F1,Inflow,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,fi,1.83840644946582,Fluvic Acid,Humic,0,1.83840644946582
MOBEAST091,MOBEAST_F1_Inflow_2024-06-06_1200,F1,Inflow,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,lignin,0.0145967306659172,lignin,Other,0,0.0145967306659172
MOBEAST092,MOBEAST_F2_Inflow_2024-06-06_1200,F2,Inflow,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_a,0.0092583905265243,UV-Humic,Humic,0,0.0092583905265243
MOBEAST092,MOBEAST_F2_Inflow_2024-06-06_1200,F2,Inflow,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_b,0.0533326437078754,Tyrosine,Proteinaceous,0,0.0533326437078754
MOBEAST092,MOBEAST_F2_Inflow_2024-06-06_1200,F2,Inflow,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_c,0.00497918597075672,Visible-Humic,Humic,0,0.00497918597075672
MOBEAST092,MOBEAST_F2_Inflow_2024-06-06_1200,F2,Inflow,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_m,0.0112525898741674,Marine Humic,Humic,0,0.0112525898741674
MOBEAST092,MOBEAST_F2_Inflow_2024-06-06_1200,F2,Inflow,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_t,0.0313041249883642,Tryptophan,Proteinaceous,0,0.0313041249883642
MOBEAST092,MOBEAST_F2_Inflow_2024-06-06_1200,F2,Inflow,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,m_to_c,0.442492441867757,m_to_c,Humic,0,0.442492441867757
MOBEAST092,MOBEAST_F2_Inflow_2024-06-06_1200,F2,Inflow,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,bix,0.503516536455552,bix,Humic,0,0.503516536455552
MOBEAST092,MOBEAST_F2_Inflow_2024-06-06_1200,F2,Inflow,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,hix,0.542321519909875,hix,Humic,0,0.542321519909875
MOBEAST092,MOBEAST_F2_Inflow_2024-06-06_1200,F2,Inflow,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,fpeak,0.018528861121911,Phenylalanine,Proteinaceous,0,0.018528861121911
MOBEAST092,MOBEAST_F2_Inflow_2024-06-06_1200,F2,Inflow,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,fi,2.16735908465396,Fluvic Acid,Humic,0,2.16735908465396
MOBEAST092,MOBEAST_F2_Inflow_2024-06-06_1200,F2,Inflow,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,lignin,0.0150738405087614,lignin,Other,0,0.0150738405087614
MOBEAST093,MOBEAST_T1_A_2024-06-06_1200,T1,Algae,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_a,0.00576134504744291,UV-Humic,Humic,-0.00241920780803811,0.00818055285548102
MOBEAST093,MOBEAST_T1_A_2024-06-06_1200,T1,Algae,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_b,0.0577031010094494,Tyrosine,Proteinaceous,9.1301666518398e-5,0.057611799342931
MOBEAST093,MOBEAST_T1_A_2024-06-06_1200,T1,Algae,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_c,0.00316634470230952,Visible-Humic,Humic,-8.455429563348701e-4,0.00401188765864439
MOBEAST093,MOBEAST_T1_A_2024-06-06_1200,T1,Algae,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_m,0.00677201001132513,Marine Humic,Humic,-0.0031345806062348103,0.00990659061755994
MOBEAST093,MOBEAST_T1_A_2024-06-06_1200,T1,Algae,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_t,0.0314746674875521,Tryptophan,Proteinaceous,0.007311063779852401,0.0241636037076997
MOBEAST093,MOBEAST_T1_A_2024-06-06_1200,T1,Algae,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,m_to_c,0.467563499908343,m_to_c,Humic,0.06259191952092802,0.404971580387415
MOBEAST093,MOBEAST_T1_A_2024-06-06_1200,T1,Algae,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,bix,0.474782279362111,bix,Humic,0.11127293013164496,0.363509349230466
MOBEAST093,MOBEAST_T1_A_2024-06-06_1200,T1,Algae,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,hix,0.431275111264582,hix,Humic,-0.10790104687973595,0.539176158144318
MOBEAST093,MOBEAST_T1_A_2024-06-06_1200,T1,Algae,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,fpeak,0.0177720793353703,Phenylalanine,Proteinaceous,0.0177720793353703,0
MOBEAST093,MOBEAST_T1_A_2024-06-06_1200,T1,Algae,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,fi,1.6353455593614,Fluvic Acid,Humic,-0.2030608901044202,1.83840644946582
MOBEAST093,MOBEAST_T1_A_2024-06-06_1200,T1,Algae,Table 1,2024-06-06 12:00:00,2024-06-06,12:00:00,lignin,0.00649556509399294,lignin,Other,-0.00810116557192426,0.0145967306659172
MOBEAST094,MOBEAST_T2_R_2024-06-06_1200,T2,CCA,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_a,0.00663243060425439,UV-Humic,Humic,-0.0026259599222699095,0.0092583905265243
MOBEAST094,MOBEAST_T2_R_2024-06-06_1200,T2,CCA,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_b,0.0650591541003302,Tyrosine,Proteinaceous,0.011726510392454793,0.0533326437078754
MOBEAST094,MOBEAST_T2_R_2024-06-06_1200,T2,CCA,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_c,0.00628559678010666,Visible-Humic,Humic,0.0013064108093499395,0.00497918597075672
MOBEAST094,MOBEAST_T2_R_2024-06-06_1200,T2,CCA,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_m,0.00870250923500307,Marine Humic,Humic,-0.0025500806391643305,0.0112525898741674
MOBEAST094,MOBEAST_T2_R_2024-06-06_1200,T2,CCA,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_t,0.0315605884978826,Tryptophan,Proteinaceous,2.5646350951839814e-4,0.0313041249883642
MOBEAST094,MOBEAST_T2_R_2024-06-06_1200,T2,CCA,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,m_to_c,0.722274071807341,m_to_c,Humic,0.27978162993958405,0.442492441867757
MOBEAST094,MOBEAST_T2_R_2024-06-06_1200,T2,CCA,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,bix,0.748161940149931,bix,Humic,0.24464540369437893,0.503516536455552
MOBEAST094,MOBEAST_T2_R_2024-06-06_1200,T2,CCA,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,hix,0.416391336096751,hix,Humic,-0.12593018381312399,0.542321519909875
MOBEAST094,MOBEAST_T2_R_2024-06-06_1200,T2,CCA,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,fpeak,0,Phenylalanine,Proteinaceous,-0.018528861121911,0.018528861121911
MOBEAST094,MOBEAST_T2_R_2024-06-06_1200,T2,CCA,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,fi,1.61355536202476,Fluvic Acid,Humic,-0.5538037226292001,2.16735908465396
MOBEAST094,MOBEAST_T2_R_2024-06-06_1200,T2,CCA,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,lignin,0.0288009796638191,lignin,Other,0.013727139155057702,0.0150738405087614
MOBEAST095,MOBEAST_T3_C_2024-06-06_1200,T3,Control,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_a,0.00561150170906391,UV-Humic,Humic,-0.0036468888174603902,0.0092583905265243
MOBEAST095,MOBEAST_T3_C_2024-06-06_1200,T3,Control,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_b,0.0410938264134436,Tyrosine,Proteinaceous,-0.012238817294431804,0.0533326437078754
MOBEAST095,MOBEAST_T3_C_2024-06-06_1200,T3,Control,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_c,0.00278392091499535,Visible-Humic,Humic,-0.0021952650557613704,0.00497918597075672
MOBEAST095,MOBEAST_T3_C_2024-06-06_1200,T3,Control,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_m,0.0070816510745296,Marine Humic,Humic,-0.0041709387996378,0.0112525898741674
MOBEAST095,MOBEAST_T3_C_2024-06-06_1200,T3,Control,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_t,0.0221890180745061,Tryptophan,Proteinaceous,-0.009115106913858098,0.0313041249883642
MOBEAST095,MOBEAST_T3_C_2024-06-06_1200,T3,Control,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,m_to_c,0.393117492756485,m_to_c,Humic,-0.04937494911127199,0.442492441867757
MOBEAST095,MOBEAST_T3_C_2024-06-06_1200,T3,Control,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,bix,0.483112980955916,bix,Humic,-0.020403555499636072,0.503516536455552
MOBEAST095,MOBEAST_T3_C_2024-06-06_1200,T3,Control,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,hix,0.487424686240891,hix,Humic,-0.05489683366898396,0.542321519909875
MOBEAST095,MOBEAST_T3_C_2024-06-06_1200,T3,Control,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,fpeak,0.00668974592866376,Phenylalanine,Proteinaceous,-0.011839115193247238,0.018528861121911
MOBEAST095,MOBEAST_T3_C_2024-06-06_1200,T3,Control,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,fi,1.9857412790111,Fluvic Acid,Humic,-0.18161780564286012,2.16735908465396
MOBEAST095,MOBEAST_T3_C_2024-06-06_1200,T3,Control,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,lignin,0.00760532605173754,lignin,Other,-0.007468514457023859,0.0150738405087614
MOBEAST096,MOBEAST_T4_A_2024-06-06_1200,T4,Algae,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_a,0.00421341316759738,UV-Humic,Humic,-0.00504497735892692,0.0092583905265243
MOBEAST096,MOBEAST_T4_A_2024-06-06_1200,T4,Algae,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_b,0.0737313066343621,Tyrosine,Proteinaceous,0.020398662926486698,0.0533326437078754
MOBEAST096,MOBEAST_T4_A_2024-06-06_1200,T4,Algae,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_c,0.00344596254268437,Visible-Humic,Humic,-0.0015332234280723504,0.00497918597075672
MOBEAST096,MOBEAST_T4_A_2024-06-06_1200,T4,Algae,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_m,0.00514512875396259,Marine Humic,Humic,-0.00610746112020481,0.0112525898741674
MOBEAST096,MOBEAST_T4_A_2024-06-06_1200,T4,Algae,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_t,0.0424012143014575,Tryptophan,Proteinaceous,0.011097089313093299,0.0313041249883642
MOBEAST096,MOBEAST_T4_A_2024-06-06_1200,T4,Algae,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,m_to_c,0.66975244108914,m_to_c,Humic,0.227259999221383,0.442492441867757
MOBEAST096,MOBEAST_T4_A_2024-06-06_1200,T4,Algae,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,bix,0.606253030177745,bix,Humic,0.10273649372219296,0.503516536455552
MOBEAST096,MOBEAST_T4_A_2024-06-06_1200,T4,Algae,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,hix,0.274332875281734,hix,Humic,-0.267988644628141,0.542321519909875
MOBEAST096,MOBEAST_T4_A_2024-06-06_1200,T4,Algae,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,fpeak,0.0511282543326679,Phenylalanine,Proteinaceous,0.0325993932107569,0.018528861121911
MOBEAST096,MOBEAST_T4_A_2024-06-06_1200,T4,Algae,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,fi,1.6372954202026,Fluvic Acid,Humic,-0.5300636644513601,2.16735908465396
MOBEAST096,MOBEAST_T4_A_2024-06-06_1200,T4,Algae,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,lignin,0,lignin,Other,-0.0150738405087614,0.0150738405087614
MOBEAST097,MOBEAST_T5_R_2024-06-06_1200,T5,CCA,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_a,0.008097935330863,UV-Humic,Humic,-0.0011604551956612991,0.0092583905265243
MOBEAST097,MOBEAST_T5_R_2024-06-06_1200,T5,CCA,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_b,0.0597011869339683,Tyrosine,Proteinaceous,0.006368543226092899,0.0533326437078754
MOBEAST097,MOBEAST_T5_R_2024-06-06_1200,T5,CCA,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_c,0.00524331853984123,Visible-Humic,Humic,2.641325690845098e-4,0.00497918597075672
MOBEAST097,MOBEAST_T5_R_2024-06-06_1200,T5,CCA,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_m,0.0100420811997772,Marine Humic,Humic,-0.0012105086743902007,0.0112525898741674
MOBEAST097,MOBEAST_T5_R_2024-06-06_1200,T5,CCA,Table 2,2024-06-06 12:00:00,2024-06-06,12:00:00,coble_t,0.0386800410642341,Tryptophan,Proteinaceous,0.007375916075869904,0.0313041249883642
